customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,MonthlyCharges,TotalCharges,spend_bucket,Churn
7563-BIUPC,MALE,0,NO,NO,5,0-1 year,80.6,415.55,High,YES
5027-YOCXN,MALE,0,YES,YES,51,3+ years,110.05,5686.4,High,NO
3973-SKMLN,MALE,0,NO,NO,71,3+ years,19.9,1355.1,Low,NO
2321-OMBXY,FEMALE,0,YES,YES,38,3+ years,80.3,3058.65,High,YES
2840-XANRC,MALE,1,YES,NO,24,1-3 years,93.15,2231.05,High,YES
6745-JEFZB,MALE,0,YES,NO,35,1-3 years,91.5,3236.35,High,NO
5020-ZSTTY,FEMALE,1,NO,NO,54,3+ years,82.45,4350.1,High,YES
9880-TDQAC,FEMALE,0,YES,YES,72,3+ years,60.0,4264.0,Medium,NO
8705-WZCYL,MALE,0,NO,NO,1,0-1 year,44.8,44.8,Medium,NO
7102-JJVTX,FEMALE,0,YES,YES,9,0-1 year,48.6,422.3,Medium,NO
8626-PTQGE,MALE,0,NO,NO,69,3+ years,60.05,4176.7,Medium,NO
4983-CLMLV,FEMALE,0,YES,NO,52,3+ years,102.7,5138.1,High,NO
5701-YVSVF,FEMALE,1,YES,NO,11,0-1 year,82.9,880.05,High,NO
5804-LEPIM,FEMALE,1,NO,NO,2,0-1 year,70.35,139.05,High,YES
5697-GOMBF,FEMALE,1,YES,YES,28,1-3 years,35.9,973.65,Medium,NO
2739-CACDQ,FEMALE,1,NO,NO,17,1-3 years,82.65,1470.05,High,NO
9385-EHGDO,FEMALE,0,YES,YES,35,1-3 years,19.85,739.35,Low,NO
9498-FIMXL,FEMALE,0,NO,NO,8,0-1 year,19.2,161.95,Low,NO
2379-GYFLQ,MALE,0,NO,NO,46,3+ years,94.9,4422.95,High,NO
0122-OAHPZ,FEMALE,0,NO,NO,7,0-1 year,73.85,511.25,High,YES
2868-SNELZ,FEMALE,0,NO,NO,2,0-1 year,80.6,155.8,High,YES
4322-RCYMT,MALE,0,YES,YES,68,3+ years,75.8,5293.95,High,YES
6680-NENYN,FEMALE,0,NO,NO,43,3+ years,104.6,4759.85,High,YES
2088-IEBAU,FEMALE,0,NO,NO,68,3+ years,88.15,6148.45,High,NO
7982-VCELR,FEMALE,0,NO,NO,36,1-3 years,94.8,3565.65,High,NO
1343-EHPYB,MALE,0,YES,NO,63,3+ years,103.4,6603.0,High,YES
6035-BXTTY,FEMALE,1,NO,NO,32,1-3 years,54.65,1830.1,Medium,NO
6885-PKOAM,FEMALE,0,YES,NO,71,3+ years,85.75,6223.8,High,NO
7520-HQWJU,FEMALE,0,YES,YES,66,3+ years,67.45,4508.65,Medium,NO
9639-BUJXT,MALE,0,NO,NO,63,3+ years,20.5,1328.15,Low,NO
5924-SNGKP,FEMALE,0,NO,YES,41,3+ years,20.25,865.0,Low,NO
0021-IKXGC,FEMALE,1,NO,NO,1,0-1 year,72.1,72.1,High,NO
2034-GDRCN,FEMALE,0,NO,NO,2,0-1 year,90.4,168.2,High,YES
8966-SNIZF,FEMALE,0,YES,NO,70,3+ years,19.45,1303.5,Low,NO
6243-OZGFH,FEMALE,0,NO,NO,23,1-3 years,44.95,996.85,Medium,NO
4654-DLAMQ,FEMALE,1,YES,NO,64,3+ years,97.0,6430.9,High,NO
0513-RBGPE,MALE,0,YES,YES,37,3+ years,62.8,2278.75,Medium,NO
5160-UXJED,MALE,0,NO,YES,17,1-3 years,44.6,681.4,Medium,NO
4115-NZRKS,FEMALE,1,NO,NO,7,0-1 year,89.15,574.35,High,NO
0219-YTZUE,MALE,0,YES,YES,4,0-1 year,84.8,371.9,High,YES
0623-IIHUG,FEMALE,1,NO,NO,21,1-3 years,41.9,840.1,Medium,YES
4572-DVCGN,FEMALE,0,NO,NO,10,0-1 year,80.25,846.0,High,YES
3351-NGXYI,FEMALE,1,NO,NO,16,1-3 years,54.1,889.0,Medium,NO
8984-EYLLL,MALE,0,YES,NO,64,3+ years,105.25,6823.4,High,NO
9057-MSWCO,MALE,1,YES,NO,27,1-3 years,30.75,805.1,Medium,YES
9833-TGFHX,MALE,0,YES,YES,42,3+ years,97.1,4016.75,High,NO
9294-TDIPC,MALE,0,NO,YES,5,0-1 year,20.2,83.75,Low,NO
5229-DTFYB,FEMALE,0,NO,NO,41,3+ years,98.8,3959.15,High,NO
0104-PPXDV,MALE,0,YES,NO,58,3+ years,50.3,2878.55,Medium,NO
5176-LMJXE,FEMALE,0,NO,NO,47,3+ years,20.55,945.7,Low,NO
3583-KRKMD,MALE,0,NO,NO,18,1-3 years,75.9,1373.05,High,NO
1010-DIAUQ,MALE,0,NO,NO,5,0-1 year,96.5,492.55,High,YES
9069-LGEUL,MALE,0,YES,NO,23,1-3 years,59.95,1406.0,Medium,NO
7302-ZHMHP,FEMALE,0,NO,NO,1,0-1 year,19.15,19.15,Low,NO
9571-EDEBV,MALE,0,YES,NO,71,3+ years,98.65,6962.85,High,NO
3520-FJGCV,MALE,0,YES,YES,72,3+ years,112.6,8126.65,High,NO
6563-VRERX,MALE,0,YES,YES,33,1-3 years,20.6,690.25,Low,NO
0259-GBZSH,MALE,0,NO,NO,2,0-1 year,85.65,181.5,High,YES
6122-EFVKN,MALE,0,NO,YES,24,1-3 years,35.75,830.8,Medium,NO
2805-EDJPQ,FEMALE,0,YES,YES,56,3+ years,99.75,5608.4,High,NO
6862-CQUMB,MALE,0,NO,NO,37,3+ years,96.1,3646.8,High,NO
7156-MXBJE,FEMALE,0,NO,NO,43,3+ years,85.1,3662.25,High,NO
6158-HDPXZ,MALE,0,NO,NO,1,0-1 year,25.35,25.35,Low,NO
9601-BRXPO,FEMALE,0,YES,NO,25,1-3 years,104.95,2566.5,High,YES
2863-IMQDR,FEMALE,0,NO,NO,61,3+ years,89.65,5308.7,High,NO
5686-CMAWK,MALE,0,NO,NO,17,1-3 years,86.75,1410.25,High,NO
5651-CRHKQ,FEMALE,0,YES,NO,41,3+ years,86.2,3339.05,High,NO
6905-NIQIN,MALE,0,NO,NO,1,0-1 year,50.65,50.65,Medium,YES
8204-YJCLA,MALE,1,YES,YES,72,3+ years,64.8,4732.35,Medium,NO
5167-ZFFMM,MALE,0,NO,NO,1,0-1 year,90.85,90.85,High,YES
6583-SZVGP,MALE,0,NO,NO,48,3+ years,108.1,5067.45,High,NO
4895-TMWIR,MALE,1,YES,NO,11,0-1 year,19.95,214.75,Low,YES
0533-BNWKF,FEMALE,1,YES,NO,55,3+ years,85.45,4874.7,High,YES
1708-PBBOA,FEMALE,0,NO,NO,42,3+ years,54.75,2348.45,Medium,NO
8782-LKFPK,MALE,0,NO,NO,44,3+ years,90.4,4063.0,High,NO
5522-JBWMO,MALE,0,NO,YES,1,0-1 year,44.0,44.0,Medium,NO
3597-MVHJT,FEMALE,0,NO,NO,27,1-3 years,95.6,2595.25,High,NO
9774-NRNAU,MALE,1,YES,NO,27,1-3 years,84.8,2309.55,High,NO
0224-RLWWD,FEMALE,1,NO,NO,2,0-1 year,44.3,89.3,Medium,NO
9967-ATRFS,FEMALE,0,NO,NO,19,1-3 years,19.9,367.55,Low,NO
3951-NJCVI,FEMALE,1,YES,NO,42,3+ years,95.05,3944.5,High,NO
2977-CEBSX,FEMALE,0,NO,NO,66,3+ years,90.05,5965.95,High,NO
0177-PXBAT,MALE,1,YES,NO,33,1-3 years,109.9,3694.7,High,NO
6599-CEBNN,FEMALE,0,NO,NO,34,1-3 years,73.95,2524.45,High,YES
2519-ERQOJ,MALE,1,NO,NO,33,1-3 years,54.6,1803.7,Medium,NO
5876-QMYLD,FEMALE,0,YES,YES,23,1-3 years,20.05,415.1,Low,NO
2277-AXSDC,FEMALE,0,NO,NO,32,1-3 years,19.75,624.15,Low,NO
9442-JTWDL,FEMALE,0,NO,NO,11,0-1 year,20.05,237.7,Low,NO
0979-PHULV,MALE,0,YES,YES,69,3+ years,99.45,7007.6,High,YES
3067-SVMTC,FEMALE,0,YES,NO,68,3+ years,55.9,3848.8,Medium,NO
5495-GPSRW,MALE,0,NO,NO,20,1-3 years,19.7,419.4,Low,NO
7606-BPHHN,MALE,0,NO,NO,72,3+ years,19.8,1468.75,Low,NO
4742-DRORA,MALE,0,YES,YES,60,3+ years,95.4,5812.0,High,NO
0111-KLBQG,MALE,1,YES,YES,32,1-3 years,93.95,2861.45,High,NO
4800-VHZKI,FEMALE,0,NO,NO,1,0-1 year,19.9,19.9,Low,YES
7989-CHGTL,MALE,0,NO,NO,1,0-1 year,19.6,19.6,Low,YES
0334-GDDSO,MALE,1,NO,NO,3,0-1 year,81.35,233.7,High,YES
4163-NCJAK,FEMALE,0,YES,NO,46,3+ years,24.45,1066.15,Low,NO
5233-AOZUF,FEMALE,0,YES,NO,29,1-3 years,74.95,2149.05,High,NO
5973-EJGDP,MALE,0,NO,NO,51,3+ years,87.35,4473.0,High,NO
1996-DBMUS,FEMALE,1,YES,NO,48,3+ years,70.65,3545.05,High,NO
7916-VCCPB,FEMALE,0,YES,YES,16,1-3 years,73.25,1195.75,High,NO
4686-GEFRM,MALE,0,YES,NO,70,3+ years,98.7,6858.9,High,NO
5249-QYHEX,FEMALE,0,YES,YES,40,3+ years,24.8,1024.7,Low,NO
0578-SKVMF,FEMALE,0,YES,YES,22,1-3 years,83.3,1845.9,High,YES
5564-NEMQO,FEMALE,1,NO,NO,1,0-1 year,75.3,75.3,High,YES
2233-FAGXV,FEMALE,0,YES,YES,5,0-1 year,24.3,132.25,Low,NO
5605-IYGFG,FEMALE,0,NO,NO,7,0-1 year,69.85,515.45,Medium,NO
7663-ZTEGJ,MALE,0,NO,YES,29,1-3 years,100.55,2830.45,High,NO
3935-TBRZZ,MALE,0,YES,YES,44,3+ years,25.7,1110.5,Low,NO
8111-BKVDS,FEMALE,0,NO,NO,10,0-1 year,40.7,449.3,Medium,NO
2055-SIFSS,FEMALE,1,YES,NO,55,3+ years,51.65,2838.55,Medium,NO
2806-MLNTI,MALE,1,YES,NO,52,3+ years,105.1,5376.4,High,NO
8734-DKSTZ,FEMALE,0,YES,YES,10,0-1 year,85.95,858.6,High,NO
4360-PNRQB,MALE,0,NO,NO,18,1-3 years,75.6,1395.05,High,NO
6152-ONASV,FEMALE,0,YES,NO,68,3+ years,58.25,3975.7,Medium,NO
9063-ZGTUY,FEMALE,0,YES,YES,61,3+ years,19.4,1182.55,Low,YES
7781-HVGMK,FEMALE,0,YES,YES,72,3+ years,65.2,4784.45,Medium,NO
2181-UAESM,MALE,0,NO,NO,2,0-1 year,53.45,119.5,Medium,NO
2957-LOLHO,MALE,0,NO,NO,12,1-3 years,45.4,518.9,Medium,YES
6048-NJXHX,MALE,0,YES,NO,41,3+ years,19.75,899.45,Low,NO
2320-SLKMB,FEMALE,0,NO,NO,26,1-3 years,44.45,1183.8,Medium,NO
4980-URKXC,MALE,0,YES,NO,36,1-3 years,20.85,720.05,Low,NO
4376-KFVRS,MALE,0,YES,YES,72,3+ years,114.05,8468.2,High,NO
5886-VLQVU,MALE,0,YES,NO,35,1-3 years,89.85,3161.2,High,NO
3577-AMVUX,MALE,0,NO,NO,1,0-1 year,55.05,55.05,Medium,NO
0771-WLCLA,FEMALE,0,YES,YES,16,1-3 years,112.95,1882.55,High,NO
5628-RKIFK,FEMALE,1,NO,NO,49,3+ years,101.55,5070.4,High,NO
0206-TBWLC,FEMALE,0,YES,NO,54,3+ years,114.65,6049.5,High,NO
2937-FTHUR,FEMALE,0,NO,YES,18,1-3 years,64.8,1166.7,Medium,NO
1910-FMXJM,FEMALE,0,YES,NO,36,1-3 years,80.4,2937.65,High,NO
7752-XUSCI,FEMALE,0,NO,NO,60,3+ years,105.9,6396.45,High,YES
4110-PFEUZ,FEMALE,0,NO,NO,1,0-1 year,69.55,69.55,Medium,YES
0732-OCQOC,FEMALE,0,YES,YES,52,3+ years,25.05,1270.25,Low,NO
5168-MSWXT,MALE,0,YES,YES,8,0-1 year,94.75,759.55,High,NO
1090-ESELR,MALE,0,YES,YES,72,3+ years,105.5,7611.55,High,NO
8592-PLTMQ,FEMALE,0,NO,NO,64,3+ years,24.7,1642.75,Low,NO
5760-WRAHC,FEMALE,1,NO,NO,22,1-3 years,69.75,1545.4,Medium,NO
8847-GEOOQ,MALE,0,YES,NO,60,3+ years,60.2,3582.4,Medium,NO
0256-LTHVJ,FEMALE,0,YES,YES,28,1-3 years,81.05,2227.1,High,YES
4785-FCIFB,FEMALE,0,YES,NO,61,3+ years,24.4,1417.9,Low,NO
8313-NDOIA,FEMALE,0,NO,NO,24,1-3 years,104.15,2494.65,High,NO
5149-CUZUJ,MALE,0,YES,YES,28,1-3 years,92.9,2768.35,High,NO
0942-KOWSM,FEMALE,0,YES,YES,30,1-3 years,80.8,2369.3,High,NO
4237-CLSMM,MALE,0,YES,NO,2,0-1 year,20.0,38.0,Low,NO
1452-VOQCH,MALE,0,NO,NO,1,0-1 year,75.1,75.1,High,NO
4719-UMSIY,MALE,0,NO,YES,6,0-1 year,19.65,100.9,Low,NO
6614-VBEGU,FEMALE,0,YES,NO,24,1-3 years,69.45,1614.05,Medium,NO
0880-TKATG,MALE,0,YES,YES,4,0-1 year,101.15,385.9,High,YES
3811-VBYBZ,MALE,0,NO,NO,7,0-1 year,99.8,673.25,High,YES
1480-BKXGA,MALE,1,YES,NO,72,3+ years,116.05,8404.9,High,NO
2996-XAUVF,MALE,0,NO,NO,70,3+ years,40.05,2799.75,Medium,NO
9076-AXYIK,MALE,1,YES,NO,64,3+ years,102.1,6538.45,High,NO
5968-XQIVE,MALE,0,YES,YES,72,3+ years,89.7,6588.95,High,NO
8896-RAZCR,FEMALE,0,NO,YES,44,3+ years,19.9,868.1,Low,NO
4640-UHDOS,FEMALE,0,YES,YES,13,1-3 years,55.95,734.35,Medium,YES
4933-IKULF,FEMALE,1,NO,NO,17,1-3 years,20.65,330.6,Low,NO
3583-EKAPL,MALE,0,NO,NO,1,0-1 year,55.0,55.0,Medium,YES
1304-BCCFO,MALE,0,YES,NO,9,0-1 year,70.05,564.4,High,NO
4104-PVRPS,MALE,0,YES,NO,24,1-3 years,53.6,1315.35,Medium,NO
9399-APLBT,FEMALE,0,YES,YES,1,0-1 year,74.7,74.7,High,YES
2359-KMGLI,MALE,0,NO,NO,24,1-3 years,80.25,1861.5,High,YES
3780-DDGSE,MALE,1,YES,YES,35,1-3 years,76.05,2747.2,High,NO
4431-EDMIQ,FEMALE,0,YES,YES,7,0-1 year,75.7,554.05,High,NO
0306-JAELE,MALE,0,NO,NO,5,0-1 year,96.1,453.4,High,YES
6227-HWPWX,FEMALE,0,NO,YES,15,1-3 years,69.0,994.8,Medium,YES
0486-LGCCH,MALE,0,YES,YES,11,0-1 year,19.65,225.75,Low,NO
0447-BEMNG,FEMALE,0,YES,NO,48,3+ years,45.3,2145.0,Medium,YES
4612-SSVHJ,FEMALE,1,NO,NO,20,1-3 years,81.45,1671.6,High,NO
5168-MQQCA,FEMALE,0,YES,NO,72,3+ years,108.5,8003.8,High,NO
5949-XIKAE,FEMALE,0,YES,YES,8,0-1 year,83.55,680.05,High,YES
7971-HLVXI,MALE,0,YES,YES,72,3+ years,84.5,6130.85,High,NO
9094-AZPHK,FEMALE,0,NO,NO,15,1-3 years,100.15,1415.0,High,NO
3649-JPUGY,MALE,0,NO,NO,72,3+ years,88.6,6201.95,High,NO
8372-JUXUI,MALE,0,NO,YES,1,0-1 year,74.35,74.35,High,YES
3552-CTCYF,MALE,0,YES,YES,63,3+ years,104.8,6597.25,High,NO
6778-YSNIH,FEMALE,0,NO,NO,2,0-1 year,59.0,114.15,Medium,NO
0388-EOPEX,FEMALE,0,YES,NO,2,0-1 year,74.4,139.4,High,YES
5756-OZRIO,MALE,1,YES,NO,61,3+ years,64.05,3902.6,Medium,NO
6579-JPICP,MALE,0,NO,NO,1,0-1 year,20.4,20.4,Low,NO
8205-OTCHB,MALE,0,NO,NO,22,1-3 years,43.75,903.6,Medium,YES
4134-BSXLX,MALE,0,YES,NO,28,1-3 years,60.9,1785.65,Medium,NO
0505-SPOOW,FEMALE,0,YES,NO,70,3+ years,19.8,1397.65,Low,NO
6235-VDHOM,FEMALE,1,NO,NO,5,0-1 year,28.45,131.05,Low,YES
7783-YKGDV,FEMALE,0,NO,NO,12,1-3 years,99.7,1238.45,High,YES
4374-YMUSQ,MALE,0,NO,NO,34,1-3 years,116.25,3899.05,High,NO
4513-CXYIX,FEMALE,1,YES,NO,71,3+ years,80.7,5676.0,High,NO
3957-HHLMR,FEMALE,0,YES,YES,70,3+ years,65.2,4543.15,Medium,NO
7803-XOCCZ,FEMALE,0,YES,YES,52,3+ years,84.05,4326.8,High,NO
5736-YEJAX,MALE,0,NO,YES,69,3+ years,79.45,5502.55,High,NO
5609-CEBID,FEMALE,1,NO,NO,20,1-3 years,94.1,1782.4,High,YES
8981-FJGLA,MALE,0,NO,YES,11,0-1 year,78.0,851.8,High,NO
7218-HKQFK,MALE,0,YES,NO,2,0-1 year,94.2,167.5,High,YES
4636-QRJKY,FEMALE,0,YES,YES,6,0-1 year,80.5,502.85,High,YES
1135-LMECX,FEMALE,0,NO,NO,1,0-1 year,19.85,19.85,Low,NO
4332-MUOEZ,MALE,1,YES,YES,20,1-3 years,94.3,1818.3,High,NO
8535-SFUTN,MALE,0,NO,NO,61,3+ years,106.45,6300.15,High,NO
5956-VKDTT,FEMALE,1,YES,NO,5,0-1 year,74.35,334.8,High,YES
8677-HDZEE,FEMALE,0,NO,NO,56,3+ years,105.45,5916.95,High,NO
2475-MROZF,MALE,0,NO,NO,30,1-3 years,95.0,2852.4,High,NO
9412-GHEEC,MALE,0,NO,NO,40,3+ years,104.8,4131.95,High,YES
3482-ABPKK,FEMALE,0,NO,NO,28,1-3 years,54.3,1546.3,Medium,NO
6705-LXORM,FEMALE,1,YES,NO,5,0-1 year,70.05,302.6,High,NO
0257-ZESQC,FEMALE,1,YES,NO,27,1-3 years,75.2,1929.35,High,YES
7531-GQHME,MALE,0,NO,NO,12,1-3 years,20.05,265.45,Low,NO
5174-ITUMV,MALE,0,YES,YES,67,3+ years,105.4,6989.45,High,NO
4109-CYRBD,MALE,1,YES,NO,29,1-3 years,51.6,1442.0,Medium,NO
0913-XWSCN,MALE,0,YES,YES,55,3+ years,85.5,4713.4,High,NO
6825-UYPFK,FEMALE,0,NO,NO,23,1-3 years,75.6,1758.6,High,YES
8397-MVTAZ,MALE,0,YES,NO,34,1-3 years,100.05,3480.0,High,YES
0750-EBAIU,MALE,0,NO,NO,52,3+ years,91.25,4738.3,High,NO
8606-CIQUL,MALE,1,YES,YES,72,3+ years,115.75,8399.15,High,NO
3571-DPYUH,MALE,0,YES,YES,58,3+ years,94.7,5430.35,High,NO
7601-GNDYK,MALE,0,YES,YES,35,1-3 years,19.6,686.95,Low,NO
0356-OBMAC,FEMALE,1,NO,NO,56,3+ years,99.9,5706.3,High,NO
8067-NIOYM,FEMALE,0,YES,YES,24,1-3 years,21.1,490.65,Low,NO
1403-GYAFU,MALE,0,YES,YES,70,3+ years,20.05,1360.25,Low,NO
4234-XTNEA,MALE,0,NO,NO,2,0-1 year,79.95,174.45,High,NO
1297-VQDRP,MALE,1,YES,YES,68,3+ years,107.15,7379.8,High,NO
9282-IZGQK,FEMALE,0,NO,NO,1,0-1 year,85.0,85.0,High,YES
5348-CAGXB,MALE,0,NO,NO,12,1-3 years,89.55,1021.75,High,NO
0621-HJWXJ,FEMALE,0,YES,NO,63,3+ years,81.55,5029.05,High,NO
5844-QVTAT,FEMALE,0,YES,YES,33,1-3 years,58.45,1955.4,Medium,NO
8905-IAZPF,FEMALE,0,YES,NO,69,3+ years,95.65,6744.2,High,NO
5394-MEITZ,FEMALE,0,YES,YES,60,3+ years,80.6,4946.7,High,NO
6859-QNXIQ,FEMALE,0,YES,YES,72,3+ years,113.1,8248.5,High,NO
2782-LFZVW,FEMALE,0,NO,NO,11,0-1 year,58.95,601.6,Medium,NO
2866-IKBTM,FEMALE,0,NO,NO,1,0-1 year,19.55,19.55,Low,NO
1342-JPNKI,MALE,0,NO,NO,10,0-1 year,86.05,834.1,High,YES
2817-NTQDO,MALE,0,NO,NO,13,1-3 years,45.55,597.0,Medium,YES
7129-AZJDE,MALE,0,YES,YES,34,1-3 years,78.95,2647.2,High,NO
6986-IJDHX,MALE,0,YES,YES,39,3+ years,86.3,3266.0,High,YES
2560-PPCHE,FEMALE,0,NO,NO,65,3+ years,105.05,6744.25,High,NO
4676-MQUEA,MALE,1,YES,NO,50,3+ years,101.9,5265.5,High,NO
8138-EALND,MALE,0,NO,NO,15,1-3 years,19.75,311.6,Low,NO
3580-HYCSP,MALE,0,YES,YES,72,3+ years,110.3,7966.9,High,NO
1352-HNSAW,FEMALE,0,YES,YES,72,3+ years,115.6,8220.4,High,NO
2075-PUEPR,MALE,0,YES,YES,55,3+ years,19.35,1153.25,Low,NO
1982-FEBTD,FEMALE,0,YES,YES,23,1-3 years,25.6,514.75,Low,NO
5301-GAUUY,MALE,0,NO,NO,32,1-3 years,80.35,2596.15,High,YES
5791-KAJFD,FEMALE,0,YES,YES,56,3+ years,68.75,3808.0,Medium,NO
2654-VBVPB,FEMALE,0,NO,NO,1,0-1 year,19.9,19.9,Low,NO
1154-HYWWO,MALE,0,NO,NO,38,3+ years,70.6,2708.2,High,NO
2501-XWWTZ,MALE,0,NO,NO,11,0-1 year,70.2,760.05,High,NO
3716-UVSPD,MALE,0,NO,NO,1,0-1 year,49.3,49.3,Medium,NO
6815-ABQFQ,MALE,0,YES,NO,56,3+ years,107.25,6033.3,High,NO
7343-EOBEU,MALE,0,YES,NO,3,0-1 year,23.6,89.05,Low,NO
3701-SFMUH,MALE,0,YES,YES,7,0-1 year,69.7,516.15,Medium,NO
6103-LIANB,MALE,0,YES,YES,59,3+ years,99.5,5861.75,High,NO
7319-VENRZ,MALE,0,NO,NO,7,0-1 year,64.3,445.95,Medium,NO
5846-NEQVZ,MALE,0,YES,YES,71,3+ years,70.85,4973.4,High,NO
6967-QIQRV,MALE,0,YES,YES,15,1-3 years,101.9,1667.25,High,NO
5781-RFZRP,MALE,0,YES,NO,71,3+ years,73.5,5357.75,High,NO
0939-YAPAF,FEMALE,0,NO,NO,35,1-3 years,100.25,3527.6,High,YES
0308-IVGOK,FEMALE,0,NO,NO,11,0-1 year,40.4,422.6,Medium,NO
7293-LSCDV,FEMALE,0,YES,YES,60,3+ years,19.25,1103.25,Low,NO
7025-WCBNE,MALE,1,NO,NO,47,3+ years,59.6,2754.0,Medium,NO
5756-JYOJT,FEMALE,0,NO,NO,11,0-1 year,64.9,697.25,Medium,NO
4710-FDUIZ,MALE,0,YES,NO,56,3+ years,100.3,5614.45,High,YES
6030-REHUX,FEMALE,1,YES,NO,28,1-3 years,110.85,3204.4,High,NO
9548-LIGTA,MALE,0,YES,NO,61,3+ years,81.05,4747.65,High,NO
5150-LJNSR,MALE,0,YES,YES,31,1-3 years,98.05,3082.1,High,NO
8270-RKSAP,MALE,0,NO,NO,9,0-1 year,70.5,597.9,High,NO
6522-YRBXD,MALE,1,YES,NO,35,1-3 years,94.55,3365.4,High,NO
2640-LYMOV,MALE,0,NO,NO,2,0-1 year,19.65,38.8,Low,NO
1218-VKFPE,FEMALE,0,YES,YES,12,1-3 years,19.0,233.55,Low,YES
3627-FHKBK,FEMALE,0,NO,NO,1,0-1 year,75.3,75.3,High,YES
2865-TCHJW,FEMALE,1,NO,NO,4,0-1 year,89.2,346.2,High,YES
1423-BMPBQ,FEMALE,0,YES,YES,1,0-1 year,19.0,19.0,Low,NO
2393-DIVAI,FEMALE,0,NO,NO,3,0-1 year,20.0,61.7,Low,NO
5192-EBGOV,FEMALE,1,NO,NO,1,0-1 year,85.7,85.7,High,YES
4568-KNYWR,MALE,0,NO,NO,52,3+ years,63.25,3342.45,Medium,NO
8752-IMQOS,MALE,0,YES,YES,5,0-1 year,20.1,85.1,Low,NO
0742-LAFQK,MALE,0,YES,NO,72,3+ years,99.15,7422.1,High,NO
0795-LAFGP,MALE,0,YES,YES,71,3+ years,90.4,6668.05,High,NO
0619-OLYUR,MALE,0,YES,NO,72,3+ years,111.9,8071.05,High,NO
5512-IDZEI,MALE,0,YES,YES,46,3+ years,24.9,1174.8,Low,NO
0459-SPZHJ,MALE,0,YES,YES,63,3+ years,83.5,5435.0,High,NO
0215-BQKGS,MALE,0,NO,NO,30,1-3 years,84.3,2438.6,High,NO
9244-ZVAPM,MALE,0,NO,NO,1,0-1 year,45.6,45.6,Medium,NO
0719-SYFRB,FEMALE,0,NO,NO,12,1-3 years,61.65,713.75,Medium,YES
8208-EUMTE,MALE,0,NO,NO,16,1-3 years,54.85,916.15,Medium,NO
5172-MIGPM,MALE,0,NO,NO,4,0-1 year,65.55,237.2,Medium,NO
1710-RCXUS,MALE,0,YES,NO,51,3+ years,90.35,4614.55,High,NO
0374-FIUCA,MALE,0,YES,NO,65,3+ years,20.4,1414.45,Low,NO
5839-SUYVZ,MALE,0,NO,NO,16,1-3 years,74.55,1170.5,High,NO
5173-ZXXXL,MALE,0,NO,NO,2,0-1 year,19.95,47.7,Low,NO
1096-ADRUX,FEMALE,0,YES,YES,66,3+ years,74.25,4859.25,High,NO
2001-MCUUW,MALE,0,NO,NO,46,3+ years,108.65,4903.2,High,NO
2731-GJRDG,FEMALE,0,NO,NO,32,1-3 years,109.55,3608.0,High,NO
4723-BEGSG,MALE,0,YES,NO,72,3+ years,86.65,6094.25,High,NO
6516-NKQBO,MALE,0,YES,YES,38,3+ years,81.0,3084.9,High,NO
8672-OAUPW,MALE,0,NO,YES,51,3+ years,47.85,2356.75,Medium,NO
8207-DMRVL,MALE,0,YES,YES,72,3+ years,114.55,8306.05,High,NO
3419-SNJJD,FEMALE,1,YES,NO,65,3+ years,105.25,6786.4,High,YES
6543-CPZMK,MALE,0,YES,YES,9,0-1 year,29.95,248.95,Low,YES
4765-OXPPD,FEMALE,0,YES,YES,9,0-1 year,65.0,663.05,Medium,YES
2804-ETQDK,MALE,0,NO,YES,66,3+ years,20.55,1357.1,Low,NO
6689-VRRTK,FEMALE,1,NO,NO,44,3+ years,109.8,4860.35,High,NO
7138-GIRSH,MALE,0,NO,NO,50,3+ years,69.5,3418.2,Medium,NO
9396-ZSFLL,FEMALE,0,NO,NO,15,1-3 years,48.85,631.4,Medium,NO
6464-KEXXH,MALE,0,NO,NO,8,0-1 year,25.25,186.3,Low,NO
7134-MJPDY,FEMALE,1,NO,NO,66,3+ years,102.85,6976.75,High,NO
5240-CAOYT,FEMALE,0,NO,NO,57,3+ years,87.55,4884.85,High,NO
4059-IIEBK,FEMALE,0,NO,NO,7,0-1 year,78.55,522.95,High,NO
4881-JVQOD,MALE,1,YES,YES,10,0-1 year,34.55,362.6,Medium,NO
0516-UXRMT,FEMALE,0,NO,NO,62,3+ years,92.05,5755.8,High,NO
4851-BQDNX,MALE,0,YES,YES,40,3+ years,85.05,3355.65,High,NO
5148-HKFIR,FEMALE,0,NO,NO,20,1-3 years,19.7,406.95,Low,NO
1009-IRMNA,FEMALE,0,NO,NO,7,0-1 year,20.0,137.6,Low,YES
3003-CMDUU,FEMALE,0,YES,NO,25,1-3 years,95.15,2395.7,High,NO
5016-IBERQ,MALE,0,YES,NO,23,1-3 years,84.25,1968.1,High,NO
6797-UCJHZ,FEMALE,1,YES,NO,66,3+ years,104.6,6819.45,High,NO
2469-DTSGX,FEMALE,1,NO,NO,72,3+ years,111.65,7943.45,High,NO
4554-YGZIH,MALE,1,YES,NO,49,3+ years,90.05,4547.25,High,YES
5099-BAILX,MALE,1,YES,YES,43,3+ years,110.75,4687.9,High,YES
9931-KGHOA,FEMALE,0,YES,NO,46,3+ years,55.0,2473.95,Medium,NO
1775-KWJKQ,MALE,0,YES,YES,72,3+ years,89.85,6562.9,High,NO
